"Time","CPU 0 - Processed","CPU 1 - Processed","CPU 10 - Processed","CPU 11 - Processed","CPU 2 - Processed","CPU 3 - Processed","CPU 4 - Processed","CPU 5 - Processed","CPU 6 - Processed","CPU 7 - Processed","CPU 8 - Processed","CPU 9 - Processed","CPU 0 - Dropped","CPU 1 - Dropped","CPU 10 - Dropped","CPU 11 - Dropped","CPU 2 - Dropped","CPU 3 - Dropped","CPU 4 - Dropped","CPU 5 - Dropped","CPU 6 - Dropped","CPU 7 - Dropped","CPU 8 - Dropped","CPU 9 - Dropped"
2026-06-04 18:46:30,88.3 p/s,53.6 p/s,78.8 p/s,59.8 p/s,85.7 p/s,72.7 p/s,88.7 p/s,60.6 p/s,86.5 p/s,67.0 p/s,81.7 p/s,53.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:47:00,85.5 p/s,52.7 p/s,79.3 p/s,66.0 p/s,86.3 p/s,68.1 p/s,84.1 p/s,60.2 p/s,84.8 p/s,61.5 p/s,82.5 p/s,53.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:47:30,88.2 p/s,49.9 p/s,83.8 p/s,62.1 p/s,87.2 p/s,62.0 p/s,83.4 p/s,62.1 p/s,86.9 p/s,57.8 p/s,84.8 p/s,64.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:48:00,76.2 p/s,54.9 p/s,83.5 p/s,54.7 p/s,82.8 p/s,56.9 p/s,81.3 p/s,63.2 p/s,83.7 p/s,52.7 p/s,79.7 p/s,64.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:48:30,75.1 p/s,59.0 p/s,88.5 p/s,52.2 p/s,84.1 p/s,56.4 p/s,80.4 p/s,58.8 p/s,84.5 p/s,56.1 p/s,80.6 p/s,64.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:49:00,79.4 p/s,69.7 p/s,91.3 p/s,54.5 p/s,90.3 p/s,54.9 p/s,80.8 p/s,56.7 p/s,81.1 p/s,67.2 p/s,84.1 p/s,54.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:49:30,86.9 p/s,68.0 p/s,93.8 p/s,58.2 p/s,94.2 p/s,55.1 p/s,80.0 p/s,47.9 p/s,83.9 p/s,65.4 p/s,89.5 p/s,53.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:50:00,88.0 p/s,65.9 p/s,91.9 p/s,62.2 p/s,96.4 p/s,51.9 p/s,88.0 p/s,52.0 p/s,84.0 p/s,67.0 p/s,86.0 p/s,51.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:50:30,87.7 p/s,59.9 p/s,93.6 p/s,65.8 p/s,92.3 p/s,56.3 p/s,90.9 p/s,52.5 p/s,97.5 p/s,63.0 p/s,87.8 p/s,56.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:51:00,87.2 p/s,52.6 p/s,93.5 p/s,66.0 p/s,91.2 p/s,58.3 p/s,90.6 p/s,54.0 p/s,96.5 p/s,62.2 p/s,85.9 p/s,54.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:51:30,86.6 p/s,52.6 p/s,96.7 p/s,64.2 p/s,88.4 p/s,59.0 p/s,87.6 p/s,56.5 p/s,102 p/s,56.5 p/s,92.2 p/s,54.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:52:00,85.2 p/s,51.4 p/s,96.5 p/s,63.8 p/s,88.1 p/s,58.3 p/s,85.5 p/s,54.1 p/s,93.0 p/s,53.4 p/s,86.9 p/s,48.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:52:30,84.8 p/s,54.2 p/s,98.2 p/s,63.5 p/s,88.1 p/s,56.5 p/s,88.0 p/s,55.2 p/s,92.7 p/s,61.6 p/s,89.4 p/s,51.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:53:00,85.0 p/s,54.3 p/s,95.5 p/s,58.8 p/s,87.0 p/s,58.6 p/s,87.8 p/s,54.6 p/s,89.3 p/s,62.6 p/s,93.4 p/s,54.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:53:30,81.5 p/s,61.7 p/s,90.5 p/s,56.8 p/s,85.6 p/s,56.9 p/s,83.5 p/s,58.4 p/s,88.6 p/s,63.3 p/s,100 p/s,57.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:54:00,86.5 p/s,59.8 p/s,93.7 p/s,58.2 p/s,84.2 p/s,59.8 p/s,79.8 p/s,56.8 p/s,90.6 p/s,61.8 p/s,105 p/s,58.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:54:30,86.9 p/s,60.5 p/s,97.1 p/s,59.0 p/s,84.0 p/s,57.4 p/s,79.5 p/s,54.8 p/s,95.6 p/s,60.4 p/s,106 p/s,62.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:55:00,89.2 p/s,52.9 p/s,96.4 p/s,58.2 p/s,83.9 p/s,57.9 p/s,83.6 p/s,54.4 p/s,96.4 p/s,58.6 p/s,97.3 p/s,55.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:55:30,85.2 p/s,52.9 p/s,91.9 p/s,57.0 p/s,81.8 p/s,54.1 p/s,81.7 p/s,55.4 p/s,93.3 p/s,53.2 p/s,93.7 p/s,54.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:56:00,85.6 p/s,60.0 p/s,89.3 p/s,57.6 p/s,80.9 p/s,53.4 p/s,79.2 p/s,59.0 p/s,92.0 p/s,53.4 p/s,86.6 p/s,51.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:56:30,83.4 p/s,59.2 p/s,93.4 p/s,62.0 p/s,81.1 p/s,50.5 p/s,78.4 p/s,58.4 p/s,89.3 p/s,53.8 p/s,87.1 p/s,51.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:57:00,85.4 p/s,59.2 p/s,89.0 p/s,57.3 p/s,81.8 p/s,51.4 p/s,78.7 p/s,58.4 p/s,87.6 p/s,56.0 p/s,79.9 p/s,55.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:57:30,86.0 p/s,56.1 p/s,87.8 p/s,64.8 p/s,80.8 p/s,51.4 p/s,79.2 p/s,54.3 p/s,81.6 p/s,55.8 p/s,75.2 p/s,55.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:58:00,90.1 p/s,61.1 p/s,85.4 p/s,62.8 p/s,80.4 p/s,52.2 p/s,83.1 p/s,55.3 p/s,83.5 p/s,55.6 p/s,76.3 p/s,60.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:58:30,89.9 p/s,66.6 p/s,90.7 p/s,67.3 p/s,80.5 p/s,57.4 p/s,87.0 p/s,55.3 p/s,88.0 p/s,51.4 p/s,85.0 p/s,59.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:59:00,93.2 p/s,66.0 p/s,91.3 p/s,61.6 p/s,85.4 p/s,59.3 p/s,91.0 p/s,57.4 p/s,101 p/s,52.9 p/s,93.0 p/s,63.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 18:59:30,92.0 p/s,62.5 p/s,91.7 p/s,65.0 p/s,82.9 p/s,58.7 p/s,86.2 p/s,55.9 p/s,101 p/s,56.1 p/s,93.0 p/s,64.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:00:00,91.0 p/s,61.8 p/s,91.8 p/s,64.2 p/s,84.3 p/s,53.3 p/s,83.8 p/s,52.9 p/s,97.3 p/s,54.9 p/s,90.0 p/s,60.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:00:30,94.8 p/s,62.1 p/s,93.3 p/s,70.7 p/s,86.0 p/s,56.5 p/s,83.9 p/s,55.6 p/s,93.2 p/s,57.5 p/s,91.1 p/s,60.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:01:00,90.7 p/s,63.8 p/s,92.8 p/s,66.0 p/s,87.8 p/s,56.6 p/s,80.5 p/s,57.1 p/s,93.6 p/s,55.6 p/s,89.1 p/s,58.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:01:30,93.4 p/s,69.9 p/s,92.7 p/s,75.1 p/s,87.2 p/s,65.3 p/s,86.2 p/s,65.5 p/s,97.4 p/s,60.4 p/s,87.9 p/s,61.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:02:00,87.6 p/s,72.5 p/s,89.3 p/s,65.7 p/s,80.9 p/s,64.6 p/s,81.5 p/s,61.3 p/s,89.9 p/s,60.7 p/s,80.9 p/s,54.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:02:30,91.7 p/s,73.3 p/s,86.1 p/s,64.8 p/s,81.0 p/s,68.9 p/s,82.7 p/s,62.3 p/s,91.0 p/s,60.7 p/s,82.2 p/s,55.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:03:00,88.3 p/s,64.9 p/s,90.6 p/s,54.4 p/s,84.2 p/s,62.1 p/s,80.6 p/s,56.1 p/s,91.8 p/s,58.5 p/s,82.0 p/s,53.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:03:30,86.9 p/s,56.8 p/s,93.7 p/s,58.5 p/s,87.8 p/s,67.4 p/s,79.5 p/s,56.1 p/s,94.6 p/s,55.2 p/s,81.8 p/s,56.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:04:00,79.1 p/s,58.2 p/s,98.1 p/s,55.6 p/s,86.0 p/s,63.1 p/s,82.2 p/s,49.8 p/s,89.9 p/s,52.2 p/s,81.3 p/s,52.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:04:30,80.4 p/s,60.0 p/s,96.5 p/s,63.7 p/s,86.5 p/s,66.6 p/s,87.6 p/s,50.5 p/s,91.0 p/s,54.8 p/s,84.2 p/s,59.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:05:00,81.3 p/s,61.8 p/s,98.5 p/s,63.8 p/s,84.1 p/s,62.8 p/s,93.8 p/s,53.6 p/s,96.8 p/s,59.0 p/s,86.5 p/s,60.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:05:30,85.9 p/s,56.5 p/s,96.9 p/s,65.0 p/s,85.4 p/s,60.6 p/s,101 p/s,62.3 p/s,101 p/s,61.9 p/s,87.2 p/s,64.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:06:00,85.2 p/s,54.7 p/s,91.7 p/s,59.7 p/s,85.1 p/s,54.7 p/s,96.0 p/s,64.2 p/s,97.8 p/s,62.5 p/s,84.7 p/s,60.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:06:30,86.5 p/s,58.3 p/s,92.0 p/s,61.2 p/s,86.8 p/s,59.1 p/s,101 p/s,62.9 p/s,94.5 p/s,61.3 p/s,90.0 p/s,58.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:07:00,97.5 p/s,59.0 p/s,94.0 p/s,63.1 p/s,89.9 p/s,64.4 p/s,97.6 p/s,62.7 p/s,98.0 p/s,62.3 p/s,93.6 p/s,58.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:07:30,93.5 p/s,56.5 p/s,98.5 p/s,62.1 p/s,86.8 p/s,66.9 p/s,93.9 p/s,62.3 p/s,92.8 p/s,58.5 p/s,91.4 p/s,57.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:08:00,91.0 p/s,52.2 p/s,96.9 p/s,58.1 p/s,90.7 p/s,59.0 p/s,91.1 p/s,58.1 p/s,91.5 p/s,62.0 p/s,85.9 p/s,54.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:08:30,77.5 p/s,53.3 p/s,92.7 p/s,56.8 p/s,91.3 p/s,56.4 p/s,88.2 p/s,54.2 p/s,86.3 p/s,61.2 p/s,82.6 p/s,53.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:09:00,86.5 p/s,55.6 p/s,89.3 p/s,55.1 p/s,92.0 p/s,59.5 p/s,88.3 p/s,58.6 p/s,92.4 p/s,65.9 p/s,86.8 p/s,50.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:09:30,83.6 p/s,61.7 p/s,88.9 p/s,53.8 p/s,86.2 p/s,63.7 p/s,82.7 p/s,63.4 p/s,95.2 p/s,62.8 p/s,90.2 p/s,59.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:10:00,83.5 p/s,62.0 p/s,92.5 p/s,51.9 p/s,85.6 p/s,62.1 p/s,80.4 p/s,57.6 p/s,97.3 p/s,56.5 p/s,89.6 p/s,60.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:10:30,73.6 p/s,61.5 p/s,87.7 p/s,54.9 p/s,83.5 p/s,52.1 p/s,76.3 p/s,52.7 p/s,93.3 p/s,53.5 p/s,87.2 p/s,60.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:11:00,76.0 p/s,58.1 p/s,88.8 p/s,56.3 p/s,85.5 p/s,48.9 p/s,78.2 p/s,48.9 p/s,91.9 p/s,51.2 p/s,83.7 p/s,54.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:11:30,82.1 p/s,59.4 p/s,86.5 p/s,60.3 p/s,82.5 p/s,54.4 p/s,81.6 p/s,51.5 p/s,88.9 p/s,62.0 p/s,90.0 p/s,51.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:12:00,86.2 p/s,59.5 p/s,88.5 p/s,61.1 p/s,83.1 p/s,64.3 p/s,86.7 p/s,47.9 p/s,91.3 p/s,62.2 p/s,87.4 p/s,53.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:12:30,85.4 p/s,60.4 p/s,85.9 p/s,65.5 p/s,81.8 p/s,65.1 p/s,84.5 p/s,49.6 p/s,86.6 p/s,60.5 p/s,87.2 p/s,51.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:13:00,88.9 p/s,62.2 p/s,93.5 p/s,67.0 p/s,85.4 p/s,63.6 p/s,87.0 p/s,51.8 p/s,87.6 p/s,55.8 p/s,83.0 p/s,55.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:13:30,88.5 p/s,64.6 p/s,98.4 p/s,70.9 p/s,85.2 p/s,59.1 p/s,84.8 p/s,51.8 p/s,85.1 p/s,58.8 p/s,82.4 p/s,63.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:14:00,94.6 p/s,64.1 p/s,95.8 p/s,66.1 p/s,83.3 p/s,57.3 p/s,84.4 p/s,49.9 p/s,82.7 p/s,61.4 p/s,82.8 p/s,67.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:14:30,90.6 p/s,61.8 p/s,91.0 p/s,59.5 p/s,77.6 p/s,53.3 p/s,78.8 p/s,49.1 p/s,83.1 p/s,66.8 p/s,82.7 p/s,65.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:15:00,94.7 p/s,63.8 p/s,88.5 p/s,55.6 p/s,80.6 p/s,55.4 p/s,83.8 p/s,51.2 p/s,89.5 p/s,67.1 p/s,85.2 p/s,57.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:15:30,89.8 p/s,66.8 p/s,91.6 p/s,55.0 p/s,84.7 p/s,60.4 p/s,87.6 p/s,53.3 p/s,92.7 p/s,75.8 p/s,87.8 p/s,58.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:16:00,85.6 p/s,65.6 p/s,84.2 p/s,61.9 p/s,85.3 p/s,60.1 p/s,86.6 p/s,55.0 p/s,91.1 p/s,67.1 p/s,85.8 p/s,63.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:16:30,78.8 p/s,68.4 p/s,83.3 p/s,59.1 p/s,86.1 p/s,57.7 p/s,84.7 p/s,57.5 p/s,87.3 p/s,69.6 p/s,85.6 p/s,65.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:17:00,74.5 p/s,65.4 p/s,82.9 p/s,61.3 p/s,90.4 p/s,53.3 p/s,82.7 p/s,57.4 p/s,88.2 p/s,61.6 p/s,83.0 p/s,62.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:17:30,77.8 p/s,61.0 p/s,87.1 p/s,52.6 p/s,91.9 p/s,58.6 p/s,84.1 p/s,58.6 p/s,87.4 p/s,64.2 p/s,85.8 p/s,55.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:18:00,80.7 p/s,58.5 p/s,90.8 p/s,53.9 p/s,90.6 p/s,63.7 p/s,82.3 p/s,57.0 p/s,83.6 p/s,60.2 p/s,84.8 p/s,59.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:18:30,83.2 p/s,59.9 p/s,89.8 p/s,61.1 p/s,83.5 p/s,62.0 p/s,80.6 p/s,53.3 p/s,80.9 p/s,57.0 p/s,83.6 p/s,58.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:19:00,81.2 p/s,67.3 p/s,89.1 p/s,71.0 p/s,84.6 p/s,63.0 p/s,86.2 p/s,53.3 p/s,85.0 p/s,56.2 p/s,83.8 p/s,64.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:19:30,80.5 p/s,64.6 p/s,84.5 p/s,70.1 p/s,83.4 p/s,56.9 p/s,86.4 p/s,53.3 p/s,88.1 p/s,62.5 p/s,88.0 p/s,58.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:20:00,82.1 p/s,64.6 p/s,79.9 p/s,62.2 p/s,86.6 p/s,60.0 p/s,85.5 p/s,61.4 p/s,89.5 p/s,62.9 p/s,86.6 p/s,58.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:20:30,85.5 p/s,63.5 p/s,83.1 p/s,58.4 p/s,88.4 p/s,63.8 p/s,85.9 p/s,61.2 p/s,91.4 p/s,63.1 p/s,84.3 p/s,52.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:21:00,85.3 p/s,62.9 p/s,79.0 p/s,63.2 p/s,91.3 p/s,63.6 p/s,87.2 p/s,62.3 p/s,90.8 p/s,55.8 p/s,81.9 p/s,52.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:21:30,82.0 p/s,60.5 p/s,80.4 p/s,63.5 p/s,85.7 p/s,62.4 p/s,87.6 p/s,57.8 p/s,86.8 p/s,57.2 p/s,82.8 p/s,53.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:22:00,79.8 p/s,55.4 p/s,78.9 p/s,63.5 p/s,80.9 p/s,51.1 p/s,81.6 p/s,58.0 p/s,85.9 p/s,56.7 p/s,84.9 p/s,55.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:22:30,87.3 p/s,57.1 p/s,93.9 p/s,63.3 p/s,80.8 p/s,52.7 p/s,84.7 p/s,61.6 p/s,92.6 p/s,56.4 p/s,88.2 p/s,58.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:23:00,90.9 p/s,59.0 p/s,95.4 p/s,65.6 p/s,89.9 p/s,56.5 p/s,86.1 p/s,66.0 p/s,97.3 p/s,60.2 p/s,90.6 p/s,58.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:23:30,89.2 p/s,58.5 p/s,102 p/s,62.7 p/s,93.7 p/s,57.1 p/s,87.4 p/s,62.0 p/s,98.2 p/s,61.6 p/s,89.9 p/s,57.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
